:START_ID,:END_ID,:TYPE
country::IND,observation::IND::DC.DAC.AUTL.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::CM.MKT.TRAD.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::CM.MKT.INDX.ZG::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.TRF.CURR.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.GSR.TRVL.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.GSR.NFSV.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.GSR.FCTY.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.GRT.TECH.CD.WD::2015,HAS_OBSERVATION
country::IND,observation::IND::BN.RES.INCL.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BN.GSR.MRCH.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BN.CAB.XOKA.GD.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::BM.KLT.DINV.WD.GD.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::BM.GSR.TOTL.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BM.GSR.INSF.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::BG.GSR.NFSV.GD.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.PRD.FOOD.XD::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.TOTL.RU.K2::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.FRST.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.EL5M.UR.K2::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.CREL.HA::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.AGRI.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.SEC.PROG.FE.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.SEC.ENRL.VO.FE.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.SEC.ENRL.LO.TC.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.SEC.ENRL::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.SEC.CMPT.LO.MA.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.PRM.TCHR.FE.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.PRM.PRSL.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.PRM.PRS5.MA.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.PRM.NINT.FE.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.PRM.GINT.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.PRM.ENRR.FE::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.PRM.ENRL::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.PRM.AGES::2015,HAS_OBSERVATION
